TAZID,commercial,resident,industrial,public,transport,other
4614,0.163367,0.157801,0.164672,0.156126,0.185319,0.172715
4615,0.166712,0.159905,0.162683,0.155366,0.183013,0.17232
4616,0.158741,0.154877,0.166436,0.155659,0.191404,0.172883
4617,0.161126,0.156711,0.165475,0.155966,0.188101,0.172621
4618,0.158614,0.15469,0.166456,0.155118,0.192195,0.172928
4619,0.16122,0.156763,0.165468,0.155841,0.187768,0.17294
4620,0.164803,0.158712,0.164204,0.15559,0.184182,0.17251
4621,0.158727,0.15445,0.166534,0.155309,0.192212,0.172768
4622,0.160738,0.156199,0.165774,0.155745,0.188846,0.172698
4623,0.166644,0.15989,0.162635,0.155512,0.182937,0.172382
4624,0.157925,0.154118,0.166688,0.15449,0.194161,0.172619
4625,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4626,0.166873,0.159633,0.16249,0.155649,0.182581,0.172773
4627,0.169573,0.162528,0.159689,0.155037,0.181494,0.171679
4628,0.16121,0.156754,0.165661,0.155758,0.188025,0.172592
4629,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4630,0.164983,0.158669,0.164183,0.155574,0.18405,0.172541
4631,0.161728,0.15695,0.165623,0.155781,0.18758,0.172338
4632,0.166876,0.159675,0.162726,0.155572,0.182683,0.172468
4633,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4634,0.161479,0.156871,0.165342,0.156098,0.187617,0.172593
4635,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4636,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4637,0.166581,0.16008,0.162656,0.155345,0.183377,0.171962
4638,0.158723,0.154608,0.166492,0.155216,0.192108,0.172853
4639,0.163498,0.158,0.164636,0.156238,0.184721,0.172908
4640,0.158801,0.154778,0.166559,0.155268,0.191675,0.172919
4641,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4642,0.166663,0.160095,0.162505,0.15549,0.183059,0.172187
4643,0.158773,0.154553,0.166447,0.155302,0.192011,0.172914
4644,0.15862,0.15462,0.166456,0.155027,0.192378,0.172899
4645,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4646,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4647,0.161075,0.156318,0.16565,0.156068,0.188219,0.17267
4648,0.158767,0.154574,0.166741,0.154817,0.192187,0.172915
4649,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4650,0.161989,0.157,0.165487,0.155928,0.18712,0.172477
4651,0.163293,0.157968,0.164764,0.156446,0.184843,0.172685
4652,0.166455,0.159967,0.162652,0.155531,0.183392,0.172003
4653,0.158619,0.154832,0.166315,0.15536,0.192003,0.17287
4654,0.169671,0.162266,0.159726,0.155102,0.181442,0.171792
4655,0.161424,0.157222,0.165418,0.155779,0.187964,0.172192
4656,0.158313,0.154358,0.166442,0.154919,0.193118,0.17285
4657,0.161387,0.157286,0.165472,0.155722,0.188024,0.17211
4658,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4659,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4660,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4661,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4662,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4663,0.163165,0.157954,0.164926,0.156083,0.185272,0.1726
4664,0.169559,0.162384,0.15959,0.155397,0.181326,0.171744
4665,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4666,0.161669,0.15717,0.165412,0.155773,0.187513,0.172464
4667,0.158942,0.154904,0.166356,0.155961,0.191017,0.17282
4668,0.158329,0.154116,0.166678,0.154722,0.193385,0.172771
4669,0.163189,0.158004,0.164707,0.15611,0.185222,0.172769
4670,0.158923,0.15485,0.166251,0.155279,0.191575,0.173122
4671,0.158538,0.154436,0.166477,0.154861,0.192852,0.172836
4672,0.16126,0.15663,0.165565,0.155746,0.188051,0.172749
4673,0.166496,0.160131,0.16269,0.155358,0.183404,0.171921
4674,0.158497,0.154172,0.166806,0.15466,0.192952,0.172913
4675,0.161164,0.156604,0.16552,0.156192,0.187942,0.172578
4676,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4677,0.158711,0.155051,0.16601,0.156188,0.191062,0.172978
4678,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4679,0.161944,0.15707,0.165286,0.155928,0.187101,0.172671
4680,0.158698,0.154378,0.166576,0.155175,0.192465,0.172707
4681,0.158773,0.154599,0.166338,0.155087,0.192301,0.172902
4682,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4683,0.161115,0.156668,0.165616,0.15576,0.188146,0.172695
4684,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4685,0.166567,0.160005,0.162733,0.15535,0.183187,0.172157
4686,0.160505,0.156179,0.166006,0.15537,0.189315,0.172625
4687,0.166823,0.159912,0.162575,0.1554,0.182964,0.172326
4688,0.158911,0.154432,0.166235,0.155464,0.192156,0.172803
4689,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4690,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4691,0.158569,0.154403,0.16666,0.15496,0.192865,0.172542
4692,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4693,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4694,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4695,0.158751,0.154616,0.166605,0.155218,0.191879,0.17293
4696,0.15815,0.154346,0.166601,0.154733,0.193239,0.172932
4697,0.166522,0.159952,0.162701,0.155756,0.182721,0.172348
4698,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4699,0.158843,0.154999,0.166362,0.155591,0.191124,0.17308
4700,0.166713,0.160068,0.162597,0.155338,0.183196,0.172089
4701,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4702,0.162001,0.156986,0.165372,0.156156,0.187012,0.172473
4703,0.158516,0.154223,0.166668,0.154568,0.193007,0.173018
4704,0.162064,0.157078,0.165465,0.156254,0.186622,0.172518
4705,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4706,0.158755,0.15412,0.166375,0.155131,0.192746,0.172873
4707,0.169703,0.162213,0.159835,0.155161,0.181117,0.171971
4708,0.166654,0.160111,0.162775,0.155326,0.183327,0.171808
4709,0.163307,0.157882,0.164998,0.155922,0.185119,0.172772
4710,0.158865,0.154891,0.166166,0.155445,0.191606,0.173028
4711,0.163192,0.15813,0.164764,0.155863,0.18553,0.172522
4712,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4713,0.160289,0.155908,0.166004,0.155627,0.189586,0.172586
4714,0.164963,0.158843,0.164218,0.155664,0.183974,0.172337
4715,0.163315,0.158035,0.164742,0.15588,0.185329,0.1727
4716,0.158472,0.154374,0.166541,0.155007,0.192915,0.17269
4717,0.161393,0.156705,0.16534,0.156115,0.187723,0.172724
4718,0.158648,0.155035,0.166324,0.154876,0.191729,0.173388
4719,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4720,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4721,0.1613,0.156657,0.165429,0.155864,0.18798,0.17277
4722,0.158404,0.154411,0.16656,0.154947,0.192865,0.172812
4723,0.161197,0.156585,0.165703,0.155822,0.188025,0.172668
4724,0.165017,0.158589,0.164104,0.155808,0.183705,0.172778
4725,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4726,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4727,0.161418,0.156695,0.165389,0.156054,0.187835,0.172609
4728,0.161792,0.157203,0.165411,0.156075,0.187193,0.172326
4729,0.158878,0.155278,0.165859,0.155847,0.190898,0.173239
4730,0.157548,0.154332,0.166357,0.154577,0.194582,0.172603
4731,0.158704,0.154429,0.166589,0.154949,0.192563,0.172766
4732,0.160806,0.156249,0.165799,0.155733,0.188822,0.172591
4733,0.158533,0.154756,0.16647,0.155078,0.192256,0.172908
4734,0.158743,0.154636,0.166505,0.154932,0.192318,0.172867
4735,0.158405,0.154287,0.166592,0.154843,0.193014,0.17286
4736,0.16178,0.157192,0.165403,0.15584,0.187293,0.172493
4737,0.166781,0.159902,0.162595,0.155501,0.182843,0.172378
4738,0.159024,0.155005,0.16596,0.155228,0.191509,0.173273
4739,0.158706,0.154361,0.166569,0.154991,0.192487,0.172886
4740,0.158651,0.154434,0.166355,0.155175,0.192473,0.172913
4741,0.15859,0.154366,0.166667,0.155071,0.192659,0.172647
4742,0.163287,0.158003,0.164695,0.15616,0.184986,0.172869
4743,0.163266,0.157888,0.164628,0.156374,0.185125,0.172718
4744,0.160579,0.156313,0.165637,0.155733,0.188953,0.172784
4745,0.168256,0.161518,0.161062,0.15516,0.18233,0.171674
4746,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4747,0.166507,0.160005,0.162628,0.155427,0.183389,0.172045
4748,0.166602,0.160274,0.162465,0.155405,0.183361,0.171894
4749,0.158273,0.154053,0.167004,0.154517,0.193493,0.172661
4750,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4751,0.16122,0.156642,0.165471,0.155987,0.187993,0.172687
4752,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4753,0.166608,0.16004,0.16264,0.155349,0.183303,0.17206
4754,0.158607,0.154421,0.16653,0.155062,0.192589,0.172791
4755,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4756,0.162066,0.157238,0.165172,0.156289,0.186572,0.172662
4757,0.166464,0.159939,0.162811,0.155443,0.183281,0.172062
4758,0.163232,0.15815,0.164731,0.156045,0.185226,0.172617
4759,0.166656,0.160024,0.16252,0.155355,0.183519,0.171927
4760,0.162036,0.157082,0.165301,0.156049,0.187048,0.172485
4761,0.158471,0.154309,0.166673,0.154756,0.193121,0.172669
4762,0.158311,0.154081,0.166886,0.154649,0.193514,0.172559
4763,0.169556,0.162467,0.15968,0.155292,0.181185,0.17182
4764,0.161366,0.156712,0.165416,0.155986,0.187786,0.172734
4765,0.164795,0.158718,0.164181,0.155707,0.18438,0.172219
4766,0.166768,0.159845,0.162755,0.155376,0.183086,0.172171
4767,0.163225,0.158098,0.164624,0.155848,0.185902,0.172303
4768,0.158614,0.154453,0.166618,0.154877,0.192615,0.172823
4769,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4770,0.158942,0.154609,0.166273,0.15513,0.191971,0.173075
4771,0.164957,0.158602,0.164224,0.155765,0.184143,0.17231
4772,0.158687,0.154293,0.166442,0.154824,0.193015,0.172738
4773,0.158417,0.153962,0.166679,0.154819,0.193556,0.172567
4774,0.16189,0.157094,0.165522,0.15588,0.187101,0.172513
4775,0.166665,0.159717,0.162729,0.155453,0.182643,0.172792
4776,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4777,0.16327,0.158015,0.164987,0.155554,0.185808,0.172367
4778,0.163272,0.157981,0.164815,0.156062,0.185223,0.172648
4779,0.161247,0.156516,0.165604,0.156023,0.188061,0.172549
4780,0.166547,0.159991,0.162634,0.155468,0.183334,0.172026
4781,0.169708,0.162099,0.159766,0.155298,0.181049,0.17208
4782,0.158717,0.154452,0.166411,0.155124,0.192471,0.172825
4783,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4784,0.166721,0.159981,0.162576,0.155554,0.183326,0.171843
4785,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4786,0.165043,0.158743,0.164065,0.155655,0.18401,0.172484
4787,0.166777,0.159948,0.162624,0.15539,0.183175,0.172085
4788,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4789,0.163141,0.15813,0.164831,0.156167,0.18523,0.172501
4790,0.166696,0.160026,0.162641,0.155205,0.183227,0.172205
4791,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4792,0.162302,0.15749,0.165293,0.156042,0.186388,0.172485
4793,0.162611,0.157417,0.165051,0.156174,0.185953,0.172794
4794,0.15839,0.154224,0.166594,0.154979,0.19315,0.172663
4795,0.16136,0.156714,0.165564,0.155871,0.187801,0.17269
4796,0.158407,0.154318,0.166705,0.154799,0.193072,0.172699
4797,0.166531,0.160141,0.162694,0.155241,0.183663,0.17173
4798,0.161778,0.157068,0.165562,0.155946,0.187193,0.172453
4799,0.166457,0.160188,0.16265,0.155275,0.183451,0.171979
4800,0.1619,0.157169,0.165282,0.156054,0.187055,0.17254
4801,0.16832,0.161446,0.161024,0.155334,0.182077,0.1718
4802,0.166541,0.159993,0.162685,0.15545,0.183115,0.172215
4803,0.158725,0.154579,0.166269,0.155814,0.191479,0.173133
4804,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4805,0.166682,0.159934,0.162643,0.155295,0.182984,0.172463
4806,0.161987,0.157063,0.16524,0.156211,0.186926,0.172572
4807,0.158856,0.15473,0.166425,0.155147,0.191662,0.17318
4808,0.166745,0.160011,0.162583,0.15535,0.182957,0.172354
4809,0.164832,0.15874,0.164175,0.155574,0.184333,0.172346
4810,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4811,0.161868,0.157098,0.16538,0.155978,0.187233,0.172444
4812,0.158857,0.155098,0.166267,0.155677,0.190856,0.173245
4813,0.162015,0.157121,0.165165,0.156349,0.186698,0.172652
4814,0.160772,0.156271,0.165968,0.155589,0.188808,0.172593
4815,0.163526,0.157838,0.164609,0.156207,0.185055,0.172765
4816,0.158686,0.15443,0.166527,0.155264,0.192396,0.172697
4817,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4818,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4819,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4820,0.164728,0.15886,0.164129,0.155504,0.184525,0.172255
4821,0.169584,0.16244,0.159749,0.155117,0.181433,0.171677
4822,0.166972,0.159772,0.162461,0.155648,0.182389,0.172758
4823,0.166759,0.159826,0.162688,0.155381,0.182894,0.172452
4824,0.158499,0.154193,0.166775,0.154966,0.192972,0.172595
4825,0.15869,0.154732,0.166504,0.154806,0.192318,0.172949
4826,0.167016,0.159756,0.162567,0.155453,0.182481,0.172726
4827,0.164861,0.158702,0.16423,0.155545,0.184179,0.172484
4828,0.163099,0.157765,0.164818,0.156236,0.185676,0.172407
4829,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4830,0.163227,0.158088,0.164716,0.155989,0.185419,0.172561
4831,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4832,0.160462,0.156201,0.165998,0.155421,0.189371,0.172548
4833,0.160544,0.156245,0.165975,0.155448,0.189253,0.172535
4834,0.163168,0.158023,0.165083,0.155842,0.185911,0.171973
4835,0.158658,0.154544,0.166457,0.155375,0.192077,0.172889
4836,0.161198,0.156697,0.165502,0.155773,0.188123,0.172706
4837,0.160476,0.15625,0.165888,0.15558,0.189296,0.172511
4838,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4839,0.164776,0.158796,0.16436,0.155535,0.184153,0.17238
4840,0.158648,0.154423,0.16642,0.154917,0.192669,0.172924
4841,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4842,0.160283,0.155825,0.166128,0.155627,0.189605,0.172532
4843,0.163196,0.157927,0.164962,0.15591,0.185362,0.172643
4844,0.161565,0.157157,0.165481,0.155789,0.187592,0.172416
4845,0.161908,0.156998,0.165415,0.156189,0.186888,0.172601
4846,0.160924,0.156405,0.165508,0.156146,0.188405,0.172613
4847,0.160514,0.155932,0.165895,0.155878,0.189222,0.17256
4848,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4849,0.1619,0.157101,0.16536,0.156204,0.186856,0.17258
4850,0.163212,0.15811,0.164916,0.155849,0.185283,0.172631
4851,0.169506,0.16243,0.15963,0.155337,0.181282,0.171814
4852,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4853,0.160247,0.155838,0.165998,0.155536,0.189786,0.172595
4854,0.163353,0.158119,0.164536,0.156001,0.185325,0.172666
4855,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4856,0.160186,0.155929,0.166082,0.155326,0.189829,0.172649
4857,0.163329,0.158099,0.164584,0.156141,0.18492,0.172928
4858,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4859,0.158535,0.155004,0.166526,0.15522,0.191708,0.173008
4860,0.16673,0.159924,0.162608,0.155496,0.182869,0.172373
4861,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4862,0.160861,0.156502,0.165872,0.155753,0.188784,0.172228
4863,0.158677,0.154829,0.166279,0.155737,0.191392,0.173086
4864,0.166543,0.160093,0.162674,0.155568,0.183197,0.171925
4865,0.160834,0.156449,0.16548,0.156108,0.188422,0.172708
4866,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4867,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4868,0.16339,0.158034,0.164683,0.156048,0.1851,0.172744
4869,0.16266,0.157492,0.164964,0.156244,0.185969,0.172672
4870,0.164989,0.158685,0.164001,0.155814,0.183822,0.172689
4871,0.166722,0.159976,0.162763,0.155388,0.182994,0.172156
4872,0.158944,0.15512,0.166272,0.155647,0.191198,0.172819
4873,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4874,0.17114,0.163752,0.158027,0.154693,0.180366,0.172023
4875,0.166609,0.159905,0.162764,0.155292,0.183271,0.172158
4876,0.160928,0.156191,0.165792,0.155683,0.188752,0.172654
4877,0.166587,0.160093,0.162638,0.15526,0.183255,0.172167
4878,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4879,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4880,0.16525,0.158641,0.164044,0.155691,0.183429,0.172945
4881,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4882,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4883,0.161362,0.156629,0.165325,0.15627,0.187758,0.172657
4884,0.163315,0.157909,0.164814,0.156,0.18528,0.172682
4885,0.166684,0.160013,0.16267,0.155206,0.18323,0.172197
4886,0.158767,0.154631,0.166413,0.155249,0.191997,0.172943
4887,0.158538,0.154647,0.166628,0.154946,0.192548,0.172692
4888,0.158821,0.154538,0.166502,0.155053,0.192333,0.172753
4889,0.16646,0.160151,0.162588,0.155352,0.183646,0.171802
4890,0.161751,0.1572,0.165382,0.15598,0.187287,0.172401
4891,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4892,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4893,0.167054,0.159691,0.162335,0.155531,0.182342,0.173047
4894,0.15862,0.154269,0.166698,0.154829,0.192808,0.172776
4895,0.16345,0.157879,0.164641,0.156209,0.184864,0.172957
4896,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4897,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4898,0.161061,0.156807,0.165544,0.155823,0.188207,0.172558
4899,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4900,0.159969,0.155841,0.16622,0.155436,0.19001,0.172524
4901,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4902,0.160518,0.156058,0.165889,0.155724,0.189134,0.172677
4903,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4904,0.160297,0.156013,0.166038,0.155586,0.189444,0.172621
4905,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4906,0.160472,0.155865,0.165675,0.155956,0.189349,0.172684
4907,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4908,0.163175,0.158041,0.164754,0.156085,0.185389,0.172557
4909,0.160737,0.156306,0.165693,0.155947,0.18864,0.172676
4910,0.161842,0.157075,0.165443,0.155936,0.187302,0.172403
4911,0.164484,0.158433,0.164233,0.15605,0.183895,0.172904
4912,0.158607,0.154917,0.166516,0.154931,0.192135,0.172895
4913,0.161602,0.157033,0.16538,0.155952,0.187714,0.172319
4914,0.158768,0.154725,0.166632,0.154824,0.191928,0.173122
4915,0.158096,0.154108,0.166857,0.155165,0.193482,0.172293
4916,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4917,0.161354,0.156625,0.165645,0.155927,0.187858,0.172591
4918,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4919,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4920,0.164728,0.158868,0.164217,0.155481,0.18448,0.172225
4921,0.163188,0.158096,0.164684,0.156161,0.185631,0.17224
4922,0.161909,0.157068,0.165406,0.156134,0.18684,0.172643
4923,0.169594,0.162335,0.159722,0.155348,0.181001,0.172001
4924,0.166646,0.16,0.162632,0.15536,0.183185,0.172178
4925,0.15858,0.15452,0.166566,0.154856,0.192625,0.172853
4926,0.158831,0.154944,0.166347,0.155282,0.191469,0.173127
4927,0.15862,0.154614,0.166492,0.155232,0.192149,0.172893
4928,0.160199,0.156252,0.166097,0.155324,0.1899,0.172227
4929,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4930,0.174787,0.168613,0.15404,0.153424,0.176109,0.173027
4931,0.161205,0.156583,0.165717,0.155731,0.188181,0.172583
4932,0.166702,0.160218,0.162286,0.155469,0.183077,0.172248
4933,0.166603,0.159967,0.162731,0.155396,0.183277,0.172026
4934,0.15895,0.154771,0.166286,0.155138,0.191802,0.173053
4935,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4936,0.161059,0.15658,0.165534,0.155941,0.188254,0.17263
4937,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4938,0.16354,0.158028,0.164431,0.156398,0.184729,0.172874
4939,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4940,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4941,0.158723,0.154324,0.166583,0.154984,0.192782,0.172605
4942,0.158722,0.15448,0.166457,0.155173,0.192464,0.172704
4943,0.166696,0.160208,0.162319,0.15547,0.183074,0.172233
4944,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4945,0.16665,0.160087,0.162594,0.155287,0.183575,0.171807
4946,0.161301,0.156641,0.165475,0.155955,0.187884,0.172745
4947,0.161875,0.157136,0.165385,0.156114,0.18708,0.172411
4948,0.166722,0.160052,0.162582,0.155398,0.183024,0.172222
4949,0.15873,0.154347,0.166494,0.154831,0.192869,0.17273
4950,0.160244,0.155988,0.166158,0.155165,0.189815,0.172629
4951,0.158541,0.154437,0.166271,0.155046,0.192719,0.172988
4952,0.162659,0.157626,0.165057,0.156188,0.185809,0.172661
4953,0.172397,0.1714,0.159494,0.15002,0.171061,0.175627
4954,0.158287,0.154168,0.166787,0.154651,0.193586,0.172522
